171,Rugby Club Cevenol,2034004,8
171,Avenir Bleu Et Blanc,2026010,4
171,C A Bedaricien Pays D'Orb,2026004,5
171,R O Lunellois,2026033,8
171,Saint Gely Pic Saint Loup Rugby,2026053,-1
171,R C St Affricain,2029124,7
171,Rugby Club Sete,2026081,8
171,U Sigean Port La Nouvelle,2026061,4
171,Etoile Sp Vinassanaise,2026072,5
171,F Laique Ht Vernet (Perpignan),2035049,14
172,Vpc Andorra Rugby Xv,2029005,6
172,U S Canton D'Alban,2029001,7
172,Racing Club Salvetat Plaisance,2029058,9
172,Entente Sportive Laroque Belesta,2029064,5
172,As Maureilhan Montady Rugby Xv,2026036,4
172,Ol Montredonnais Xv,2029099,8
172,Rugby Club Muretain,2029186,6
172,St Juery Arthes Ol Rugby,2029130,2
172,U S Tarascon Xv,2029148,6
172,Toulouse U C,2029156,4
173,Entente Sportive Baronnies,2012046,5
173,Juillan Xv,2012020,5
173,Stade O Maubourguetois Rugby,2012031,3
173,Mazeres Cassagne Sports,2029085,5
173,Am Sp Montesquieu Volvestre,2029098,7
173,U S Montrejeau Gourdan Polignan,2029100,11
173,Union Sportive Des Coteaux Pouyastruc,2012041,8
173,Rabastens Xv,2012006,-4
173,Toulouse Lalande Aucamville Xv,2029149,7
173,U A Vicoise,2012055,8
174,R C Bressolais,2029016,7
174,Rugby Club Bretenoux Biars Vayrac,2027009,3
174,Gourdon Xv Bouriane,2027020,6
174,Lauzerte Quercy Pays De Serres Xv,2029065,12
174,U S Lectouroise,2012026,7
174,Stade Maursois,2027037,4
174,R S Mauvezinoise,2012021,5
174,Avenir Moissagais,2029090,8
174,R C Montalbanais,2029096,6
174,St Cere Rugby,2027050,6
181,R C Bagnols Marcoule,2034009,2
181,Cabestany Olympique Xv,2035065,-36
181,Exempt,2035027,0
181,Esc - Bac - Asp,2035013,-1
181,Entente Fleury Salles Coursan Xv,2026058,10
181,R C Mauguio Carnon Pays D'Or,2026035,6
181,R C Mende Lozere,2026037,8
181,Rugby Club Plages D Orb,2026073,6
181,Association Sportive Poussan Xv,2026052,9
181,R C St Gillois,2034053,8
182,Union Cazeres Le Fousseret Xv,2029183,6
182,U S L'Arize,2029039,5
182,Les Rives D Orb,2026066,9
182,U S Fuxeenne,2029045,5
182,Stade Lavelanetien,2029067,5
182,R C Mirapicien Xv,2029089,5
182,Association Ouveillan Cuxac,2026021,9
182,Stade St Orennais Xv,2029145,4
182,Toulouse Electrogaz Club,2029154,7
182,U S Verfeilloise Sect Rugby,2029164,5
183,Ent Sp Coteaux De L Arret,2012038,8
183,U S Lezadoise,2029073,4
183,Rugby Club Louey Marquisat,2012009,9
183,A S Marciacaise,2012029,9
183,Avenir Massylvain,2012030,5
183,U S Portesienne,2029109,6
183,Rugby Club Saint Jory Bruguieres Xv,2029129,10
183,C Ol St Lary Soulan,2012044,4
183,U S Canton St Lys Section Rug,2029131,4
183,F C Triais,2012053,9
184,Aviron Castrais,2029033,8
184,Rugby Club Bagnacois,2027077,3
184,U S Carmaux Rugby,2029026,6
184,R C Espalionnais Nord Aveyron,2029042,7
184,Jse Sp Gramatoise,2027021,3
184,Amicale Sportive Lisloise,2029077,8
184,U S Luzechoise,2029081,7
184,Stade Ath Rabastens Couffouleu,2029116,9
184,Rodez Rugby,2029104,10
184,U S Souillagaise,2027061,6
