271,Avenir Rugbystique Aytresien,91933003,-5
271,R C Cadaujacais,91920012,7
271,U S Castillonnaise,91920017,11
271,A R C Chauray,91933008,4
271,Club Omnisports Couronnais,91933016,5
271,S A Parthenaisien,91933030,1
271,Pessac Rugby,91920053,6
271,Royan Saujon Rugby,91933045,7
271,R C Cubzaguais,91920065,1
271,U S Saintes Rugby,91933044,7
272,R C Chameyracois,91927013,0
272,Rugby Club Buguois,91932072,0
272,U S Vezerienne Le Lardin St Lazare,91932027,1
272,Esperance Sportive Montignac,91932035,3
272,Nsl Rugby,91927083,-2
272,C A Pompadour,91927048,-2
272,C A Riberacois,91932048,1
272,Union Saint Astier Neuvic,91932073,5
272,U S Varetzienne,91927069,5
272,U A Vernoise Vergt,91932062,4
273,Biscarrosse Olympique,91920008,6
273,R C Cestadais,91920021,2
273,U A Issigeacoise,91932019,5
273,R C Lege Cap Ferret,91920040,3
273,Club Ovalie Pont Du Casse,91932046,5
273,Rugby Club Nord Landes ( Rcnl ),91920079,9
273,Rugby Club Pays De Roquefort,91920056,-3
273,Stade Saint Livradais Xv,91932056,11
273,R C Queyrannais,91932064,4
273,Rugby Club Villeneuve Xv,91932065,3
274,Benejacq Ol En Val Du Lagoin,91914008,9
274,U S Habassaise,91919017,7
274,U S St Palaisienne,91927029,9
274,E S Lembeye,91914021,6
274,Etoile Sportive Leonaise,91919026,4
274,A S Montfortoise,91919034,3
274,Nord Bearn Xv,91914014,7
274,S A St Severin,91919052,1
274,Rugby Club Bearnais Puyoo Salies Sauveterre,91919053,7
274,Ent Vallee De L'Escou,91914012,-2
9181,Club Exempt 1 (201,91900510,0
9181,Club Exempt 2 (201,91900511,0
9181,Racing Club De Jarnac,91933014,-7
9181,Union Sportive Juillac Objat,91920080,5
9181,Limoges Etudiants Club,91927031,1
9181,Amicale Rugby De Marans,91933024,7
9181,R C Palaisien,91919049,2
9181,U S Thouarsaise Rugby,91933049,0
9181,Rugby Club Verneuillais,91927071,-6
9181,Ovalie Club Villeneuvois,91933020,0
9182,Bordeaux E C,91920052,3
9182,Rugby Club Daglanais,91932013,7
9182,U S Egletonnaise,91927017,5
9182,Stade Reolais,91920033,5
9182,U S Roquentin Laroque Timbaut,91932023,8
9182,A S De Martignas,91920044,7
9182,Stade Monpazierois,91932034,0
9182,Union Rugby Club Auvezere,91927081,3
9182,Rugby Club Libournais,91920074,6
9182,St Cyprien A C,91932051,1
9183,Ass Ol Com Com De Duras,91932014,-2
9183,Gabardan A S,91920025,-1
9183,A S Le Passage Rugby,91932028,4
9183,R C Mezinais,91932030,2
9183,U A Mimizannaise,91920047,4
9183,A S St Martin De Seignanx,91919048,4
9183,Rugby Club Bazeillais,91932055,7
9183,Sanguinet A C,91920064,0
9183,Pedale Stade Tarusate,91919060,3
9183,Confluent Rugby Club Xv (Crc Xv),91932074,0
9184,Emak Hor Rugby Arcangues / Bassussarry,91919003,4
9184,Bidart Union Club,91919009,8
9184,Capbreton Hossegor Rugby,91919063,8
9184,U S Grenadoise,91919016,4
9184,Landes Ocean Rugby Club,91919064,2
9184,S A Monein,91914026,4
9184,C Ath Pontacq,91914037,6
9184,U S Josbaig (St Goin),91914038,7
9184,E Sevignacq Vallee Du Gabas,91914040,8
9184,R C Ustaritz Jatxou,91919062,8
