,
1725042,5
,
1830030,5
,
1725060,5
,
2131029,5
,
,
,
1317056,5
,
1725138,5
,
1216023,0
,
2131014,0
,
1933034,1
,
1725046,0
,
1725020,0
,
,
1725135,1
,
1115070,0
,
1124018,0
,
1725109,1
,
1725146,1
,
1511017,1
,
1115032,0
,
1317044,0
,
1725003,0
,
1124009,0
,
1725139,1
,
1317008,0
,
,
1010003,1
